time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,2.212495304699852,-2.1320450316191746,13.642716193923851,6.2561205936960285,5.9396890797494954,0.0,3.3792723438549466,-1.6623800432679103,4.5634735267885445,0.09408707360724132,-0.15469946587217445,0.0,415.13833951698746,416.64996381853996,415.39067394710025,416.48771492792685
2.940000000000002,2.420306914561289,-2.2322586320891187,13.913245845486468,6.262267998103168,5.930395603833372,0.0,3.54840948144153,-1.6776795809315914,4.454166472994208,0.11539937862429803,-0.15527714671742227,0.0,406.88185363074876,406.8050155177897,405.42129192461874,407.34199738428197
3.000000000000002,2.6386807393562397,-2.3333198702264233,14.177991506223668,6.269151491477958,5.921577700766472,0.0,3.7313012739084503,-1.6905380040718616,4.37053328695066,0.11334191607118047,-0.13409669978541666,0.0,415.01909714001016,416.85209443598484,416.1378493529974,415.9704017157257
3.0600000000000023,2.87058599773977,-2.435136180731816,14.44413121165551,6.27612786076458,5.913592379438029,0.0,3.999223988646432,-1.7026187660693297,4.499532483206723,0.12156588898157533,-0.13114729746264076,0.0,486.64998543394694,486.8561185760753,486.85974953512857,487.48552192639903
3.1200000000000023,3.1161923240043645,-2.5374933227160987,14.711480744692624,0.0001803549369014945,5.90543238585672,0.0,4.1881254763787785,-1.708772680360831,4.411986053384249,0.11869131963649865,-0.1480822636652152,0.0,418.26535162522555,416.7688765237092,418.0799008863669,417.8434535592996
3.1800000000000024,3.37493339130576,-2.6401101356652084,14.97781347952483,0.006853514340448008,5.89663135278782,0.0,4.436995088208217,-1.7111511958045922,4.464806071475599,0.08889334862982295,-0.1440274186160236,0.0,465.52004512325925,465.8181953580361,467.6469093066753,465.3295526054172
3.2400000000000024,3.647993463638301,-2.7427663763266295,15.245423757580333,0.012397128161540039,5.888453364491793,0.0,4.665396063325503,-1.7102787682271599,4.454893562652661,0.09860354976383731,-0.12415163426872275,0.0,446.2627303615889,447.86513209376017,447.3847077166752,448.181860822155
3.3000000000000025,3.9361821097474317,-2.8452336900235977,15.515550723954156,0.018209926330089665,5.8808935855107975,0.0,4.941066341664586,-1.7047391564940235,4.548123516626177,0.09319147819836462,-0.12996315638734118,0.0,482.4993942847379,482.0472546082925,483.00276847741156,482.6015560542704
3.3600000000000025,4.241269634044602,-2.947243659920718,15.791780352092282,0.02406129325616213,5.873072309092105,0.0,5.228658408764039,-1.6950414569855006,4.658139987535927,0.1050144899530018,-0.13114837578530408,0.0,491.0154402933607,490.91367673622426,489.4167622492793,490.3032175084166
3.4200000000000026,4.564206923418673,-3.048523358948648,16.075629088829153,0.03053304616693797,5.865064451745173,0.0,5.535978379013426,-1.6803127361012673,4.801814170720824,0.11302001820133949,-0.13854689509373994,0.0,503.5786326958358,503.02890649824485,503.8072547863718,504.39453732532814
3.4800000000000026,4.904868164962968,-3.1488404944307216,16.366127421011804,0.037275363925395766,5.856888721878228,0.0,5.8195222039341665,-1.6629807904996852,4.8801132281395745,0.11104451804099147,-0.13204935656330685,0.0,486.1460539065536,486.6173385780052,487.5231958644921,487.3855260817435
3.5400000000000027,5.259878042106161,-3.2482224367846473,16.65516820236246,0.043800921798006875,5.848928733698118,0.0,6.014506290279791,-1.6493093263853376,4.75452953824051,0.10374967203444334,-0.1339287613342722,0.0,421.15496166095136,420.9750654666015,420.2558558846074,419.63405493533924
3.6000000000000028,5.627362628419706,-3.3466281001198532,16.93816979188665,0.05073507810887268,5.8407215606828355,0.0,6.23525473170051,-1.6303992619885357,4.67845117345773,0.1323665711142933,-0.14321234925129647,0.0,439.68010923484184,438.8924651999988,436.62571798769767,439.0189670600247
3.660000000000003,6.009631763535196,-3.4436314187544594,17.21963554136104,0.05862528698234115,5.832503173738216,0.0,6.50715527991125,-1.6023914460962694,4.702629528992536,0.12972086602507918,-0.126762126983036,0.0,473.6601095661895,474.90756388629563,473.39356211577615,473.2046088106193
3.720000000000003,6.408344850723993,-3.5388092848896413,17.502571474825746,0.06614233187792529,5.824925676183286,0.0,6.783268898001104,-1.5695766178926052,4.727455911392627,0.11448683466635369,-0.12536778129977397,0.0,476.1588047064693,476.25212772410345,477.19553004991536,476.04393041625315
3.780000000000003,6.823137510785804,-3.631963307828229,17.785800809888038,0.0729004473024073,5.817457380805273,0.0,7.043165587389259,-1.5350334118727775,4.712641244642215,0.10865190859219925,-0.12273858813166107,0.0,465.37014921150785,465.56265372448394,466.0951271443888,465.64938406320533
3.840000000000003,7.2516636483918875,-3.7232141572174506,18.06428595892132,0.079272852820508,5.810209754987927,0.0,7.2412704707934825,-1.5062265422639214,4.570188179240684,0.10080823544884158,-0.11716651507969564,0.0,422.6046333701332,423.07080108634284,422.14617741086056,421.47911074935087
3.900000000000003,7.695538305207525,-3.8121155801651607,18.340861045651582,0.08525060508751547,5.803450793830066,0.0,7.554225102606229,-1.4566718121510798,4.6474331671843,0.09716227887090825,-0.10488036481915267,0.0,497.87293399335834,498.7614005785044,498.0467784544584,497.787355354252
3.960000000000003,8.155299420861404,-3.898413681146335,18.61638223361959,0.09109750611172007,5.796658870070326,0.0,7.771192711164694,-1.4195199221165182,4.536387952880182,0.09801400769793943,-0.14022135597625163,0.0,438.49844641667033,435.53920987390563,437.81490492754557,437.8940681431646
4.020000000000002,8.629354738842713,-3.982181807015328,18.887544365472596,0.0972274616933495,5.788038357378731,0.0,8.030639351089432,-1.3723243062493973,4.501409491075842,0.10938594240713849,-0.15166520915678797,0.0,465.1380913347351,464.22234930135926,465.13635904979037,466.03480784561486
4.080000000000001,9.119474947453218,-4.062938042938762,19.157329670800525,0.10439415110817851,5.779059707678869,0.0,8.306633873045632,-1.3190562643987287,4.490231342068051,0.13435238962345894,-0.14588523572335488,0.0,474.6752584117784,475.09924562054374,475.1526491311472,477.074805921319
4.14,9.62658034253563,-4.140305848137853,19.426999990860562,0.11266085883270627,5.770741597754316,0.0,8.596672926646775,-1.259271214960107,4.497424003373811,0.14386877902483725,-0.1270924503495119,0.0,483.4683884820345,484.8663136093488,484.2504358494546,484.9817512599538
4.199999999999998,10.15001535262594,-4.214168870615101,19.695034697021306,0.12095149536536542,5.763105460376565,0.0,8.851023654492785,-1.2022317402358018,4.436264206793604,0.12327577573546064,-0.12762395481736225,0.0,463.7384365843064,463.68263442890236,464.9589044875683,463.3587976811862
4.259999999999997,10.689644447235926,-4.284291051420869,19.960901224392778,0.1285576052151356,5.754931477002849,0.0,9.136295042940025,-1.1346536277160995,4.424701250824828,0.13296496262717458,-0.16517007403043163,0.0,484.22041808959443,481.3700673884485,482.78106675624406,483.52497571622695
4.319999999999996,11.245815172730563,-4.350367379976681,20.22492888485832,0.1367019152824991,5.746318790519396,0.0,9.40257478197911,-1.067356114344353,4.37511282779088,0.14077189477789492,-0.11849069334150333,0.0,471.69128952060106,475.26401903417167,472.0799680451332,472.69795479236325
4.379999999999995,11.817542748073864,-4.412379874198167,20.485154171562012,0.14529046144540203,5.739601565733555,0.0,9.65473978300435,-0.9991450782232896,4.29832215195474,0.14750090393268267,-0.10134113077962062,0.0,465.42950585123464,466.7595815736178,465.0307587470481,465.57579591449104
4.439999999999993,12.4043155308473,-4.470185234341248,20.740589698713713,0.15396854266410198,5.733421177591577,0.0,9.904013827302155,-0.9270971683276114,4.215535986411804,0.13818668907833198,-0.1065613788233887,0.0,465.9754956519604,465.55838706384753,465.07476859075774,464.36290649562045
4.499999999999992,13.004086644186527,-4.524025197160832,20.98788465487168,0.16264159070845974,5.7267805939199725,0.0,10.088399391522433,-0.8669926773560387,4.027783995316192,0.154929671997483,-0.12052227761551482,0.0,429.05009729685236,427.85119829191336,425.84240555131447,427.2930094355989
4.559999999999991,13.615950269995741,-4.573871747504232,21.22555103830102,0.17173304560337588,5.719356748301188,0.0,10.306917550204252,-0.7939525694135043,3.8940355480428273,0.14366545906484954,-0.13106725454471801,0.0,448.4811082717817,447.6096339559603,448.4833337512214,447.58849593936446
4.6199999999999894,14.241213154752849,-4.619131423204624,21.455597787025134,0.18057034361686597,5.7111073563605395,0.0,10.5349976709474,-0.7141464861946717,3.773588229155022,0.1536886551049611,-0.15514977269595823,0.0,455.07372625810586,453.1236224820041,453.74172004168287,454.56570542880036
4.679999999999988,14.87892662327326,-4.659826360183145,21.676457524814158,0.1900103337409318,5.702177057274881,0.0,10.722203516273042,-0.6417673878077843,3.588230983363594,0.1637669660282977,-0.1385307719861368,0.0,429.0895872408349,430.47682802522434,431.3107835500586,432.1855988721191
4.739999999999987,15.530058642389692,-4.695428000557682,21.88940449633336,0.19969762528584312,5.6937907879212,0.0,10.9817946496666,-0.5443615312715169,3.508918783287785,0.15638287224091912,-0.14237193692523126,0.0,472.34602641136576,472.032702592141,471.3812080152263,470.8331888171029
4.799999999999986,16.194944817458367,-4.725587713472881,22.09483296161412,0.20889257595245958,5.685029801035924,0.0,11.181011566036192,-0.46039160200178036,3.3383519602187044,0.1461112771799745,-0.154526820509629,0.0,439.7746615849141,438.74591912288054,440.497931032238,439.66971213320835
4.859999999999984,16.873140127951057,-4.750179692716104,22.291909198115924,0.21725457566414974,5.675461472241347,0.0,11.425177438406662,-0.35887592685628406,3.22983872869914,0.12037880550408367,-0.17184743828589114,0.0,464.7701186928366,463.3868198915973,466.3283335846251,464.32983014481687
4.919999999999983,17.566772955913553,-4.768331610019745,22.483451131019272,0.2256947890438612,5.664824798679778,0.0,11.695466376358766,-0.2458392909970912,3.153414949420608,0.16478654708010132,-0.1912598439851064,0.0,480.06164463550385,478.5576162927212,477.7760581055937,481.16662611457355
4.979999999999982,18.274850112514358,-4.780153064720009,22.667802064866628,0.2357888178974754,5.653512601315642,0.0,11.907011983275133,-0.14770222761100457,2.990775015045889,0.1743562329371582,-0.18358869529907493,0.0,450.05893844826534,450.64556796007105,449.7985231822785,450.59975992856795
5.0399999999999805,18.995281833155776,-4.786083317763486,22.841807363952324,0.24599639491765046,5.642343360956772,0.0,12.107299426206032,-0.04944453574555481,2.8087130131068143,0.1599506743861016,-0.19184389725020998,0.0,444.8030323080824,444.09244408912224,445.5328965744308,444.38059332261037
